qid	query	matched_qid	matched_query	rank
1134939	flyover definition	552289	what airlines fly into flagstaff az	88
1134939	flyover definition	928241	what year was the album fly on the wall released	89
1134939	flyover definition	644284	what does no fly list mean	90
1134939	flyover definition	552898	what airsides southwest tampa	91
1134939	flyover definition	254821	how long does it take for weight gain after flying	92
1134939	flyover definition	4385	I believe I can fly lyrics	93
1134939	flyover definition	685950	what is a group of flies called	94
1134939	flyover definition	1008199	which day is cheaper buying fly ticket	95
1134939	flyover definition	552525	what airport is	96
1134939	flyover definition	937120	when did airplanes come out	97
1134939	flyover definition	685952	what is a group of flying insects called	98
1134939	flyover definition	1137005	why called fly agaric	99
1134939	flyover definition	552337	what airlines fly tampa to denver	100
1134988	first eagle credit union routing number	187529	firstmerit bank na routing number	1
1134988	first eagle credit union routing number	187391	first federal bank of kansas city routing number	2
1134988	first eagle credit union routing number	187347	first choice community credit union routing number	3
1134988	first eagle credit union routing number	473032	peoples bank ohio routing number	4
1134988	first eagle credit union routing number	490333	routing number for first united bank oklahoma	5
1134988	first eagle credit union routing number	389535	huntington bank routing cleveland oh	6
1134988	first eagle credit union routing number	185126	farmers state bank greenville ohio routing number	7
1134988	first eagle credit union routing number	187352	first citizens direct bank routing number	8
1134988	first eagle credit union routing number	460819	my eecu routing number	9
1134988	first eagle credit union routing number	490317	routing number for credit union of ohio	10
1134988	first eagle credit union routing number	48673	bank of urbana routing number	11
1134988	first eagle credit union routing number	187474	first state bank le center routing number	12
1134988	first eagle credit union routing number	490273	routing number for bancfirst oklahoma	13
1134988	first eagle credit union routing number	1172497	ohio savings bank routing number	14
1134988	first eagle credit union routing number	490327	routing number for first bank in va	15
1134988	first eagle credit union routing number	1185112	wire routing number for first state bank in crossett ar	16
1134988	first eagle credit union routing number	490413	routing number for sterling federal bank dixon il	17
1134988	first eagle credit union routing number	468497	omni community credit union routing number	18
1134988	first eagle credit union routing number	1169126	traverse catholic federal credit union routing number	19
1134988	first eagle credit union routing number	490352	routing number for key bank in ohio	20
1134988	first eagle credit union routing number	490362	routing number for midfirst bank oklahoma	21
1134988	first eagle credit union routing number	187385	first eagle fcu	22
1134988	first eagle credit union routing number	490276	routing number for bank of colorado	23
1134988	first eagle credit union routing number	490311	routing number for community bank cooperstown ny	24
1134988	first eagle credit union routing number	392568	illinois community credit union routing number	25
1134988	first eagle credit union routing number	322023	how much is first year at ohio university]	26
1134988	first eagle credit union routing number	490312	routing number for community bank in oklahoma	27
1134988	first eagle credit union routing number	439683	liberty first credit union routing number lincoln ne	28
1134988	first eagle credit union routing number	490435	routing number for us bank dayton ohio	29
1134988	first eagle credit union routing number	490211	routing number ascend federal credit union	30
1134988	first eagle credit union routing number	187394	first financial bank na routing number	31
1134988	first eagle credit union routing number	490410	routing number for simmons first bank	32
1134988	first eagle credit union routing number	1169711	the bank of bennington routing number	33
1134988	first eagle credit union routing number	395398	indiana member credit union routing number	34
1134988	first eagle credit union routing number	187422	first liberty bank routing number	35
1134988	first eagle credit union routing number	205295	horizon credit union utah routing number	36
1134988	first eagle credit union routing number	490474	routing number lookup for kansas banks	37
1134988	first eagle credit union routing number	48645	bank of bennington routing number	38
1134988	first eagle credit union routing number	395399	indiana members credit union routing number	39
1134988	first eagle credit union routing number	961104	when was the first ohio lottery tickets issued	40
1134988	first eagle credit union routing number	475522	pioneer bank alamogordo routing number	41
1134988	first eagle credit union routing number	490257	routing number for academy bank in denver colorado	42
1134988	first eagle credit union routing number	48651	bank of colorado routing number delta	43
1134988	first eagle credit union routing number	465919	northern state bank routing number	44
1134988	first eagle credit union routing number	490262	routing number for american eagle federal	45
1134988	first eagle credit union routing number	490366	routing number for midwest bank centre	46
1134988	first eagle credit union routing number	532426	united heritage credit union routing number	47
1134988	first eagle credit union routing number	16921	amfirst bank routing number	48
1134988	first eagle credit union routing number	16600	american eagle financial credit union routing number	49
1134988	first eagle credit union routing number	198733	hartford federal credit union routing number	50
1134988	first eagle credit union routing number	187434	first midwest bank toll free number	51
1134988	first eagle credit union routing number	855234	what is the zip code for union city, ohio	52
1134988	first eagle credit union routing number	29717	aurora credit union routing number	53
1134988	first eagle credit union routing number	490179	route number bank of north carolina	54
1134988	first eagle credit union routing number	434248	keybank ohio routing number	55
1134988	first eagle credit union routing number	470560	our community credit union routing number	56
1134988	first eagle credit union routing number	48682	bank united aba routing number	57
1134988	first eagle credit union routing number	468137	ohio metabank routing number	58
1134988	first eagle credit union routing number	501455	spire federal credit union routing number	59
1134988	first eagle credit union routing number	1183345	first midwest bank poplar bluff routing number	60
1134988	first eagle credit union routing number	187337	first bank oklahoma contact number	61
1134988	first eagle credit union routing number	476171	pnc illinois bank routing number	62
1134988	first eagle credit union routing number	178055	education first federal credit union routing number	63
1134988	first eagle credit union routing number	95979	community first bank of the heartland hours	64
1134988	first eagle credit union routing number	487775	republic of chicago routing number	65
1134988	first eagle credit union routing number	187292	firefighters first cu routing number	66
1134988	first eagle credit union routing number	180780	enterprise bank routing number	67
1134988	first eagle credit union routing number	490433	routing number for union bank and trust lincoln	68
1134988	first eagle credit union routing number	532279	union bank na routing number	69
1134988	first eagle credit union routing number	709119	what is airport code for akron, ohio	70
1134988	first eagle credit union routing number	490458	routing number for zenith bank	71
1134988	first eagle credit union routing number	548294	weokie oklahoma routing number	72
1134988	first eagle credit union routing number	1146323	alec bank routing number	73
1134988	first eagle credit union routing number	943694	when do classes start at ohio university	74
