qid	query	matched_qid	matched_query	rank
144862	did prohibition increased crime	143705	did deaths by alcohol decreased during prohibition	16
144862	did prohibition increased crime	212884	how did authorities enforce prohibition	17
144862	did prohibition increased crime	152252	discuss what you believe to be the greatest impact prohibition had on organized crime.	18
144862	did prohibition increased crime	920019	what was the driving force behind prohibition	19
144862	did prohibition increased crime	214425	how did prohibition encourage and contribute to the rise of organized crime's power	20
144862	did prohibition increased crime	1019918	which statement about the prohibition era is true?it led many people to join organized criminal	21
144862	did prohibition increased crime	1185841	why did the prohibition continued	22
144862	did prohibition increased crime	181548	essay on effects of prohibition	23
144862	did prohibition increased crime	889251	what prohibition has done to america	24
144862	did prohibition increased crime	215413	how did the prohibition affect us when it ended	25
144862	did prohibition increased crime	215411	how did the prohibition affect us	26
144862	did prohibition increased crime	873120	what led to prohibition	27
144862	did prohibition increased crime	1136967	why did prohibition pass	28
144862	did prohibition increased crime	1073770	why prohibition was bad	29
144862	did prohibition increased crime	1062094	why did alcohol consumption become unsafe during prohibition?	30
144862	did prohibition increased crime	619541	what did people do because of the prohibition amendment	31
144862	did prohibition increased crime	97308	conspiracy did ethanol production spark prohibition	32
144862	did prohibition increased crime	929026	what years were prohibition	33
144862	did prohibition increased crime	549511	what act officially started the era prohibition	34
144862	did prohibition increased crime	928105	what year was prohibition	35
144862	did prohibition increased crime	1144427	what was the point of prohibition	36
144862	did prohibition increased crime	1075243	why was prohibition finally passed	37
144862	did prohibition increased crime	940425	when did prohibition became Law & when was it repealed	38
144862	did prohibition increased crime	927066	what year did the prohibition start	39
144862	did prohibition increased crime	787242	what is prohibition	40
144862	did prohibition increased crime	962093	when was the prohibition era in the united states?	41
144862	did prohibition increased crime	920777	what was the goal of the prohibition movement	42
144862	did prohibition increased crime	962091	when was the prohibition era in the united states	43
144862	did prohibition increased crime	214743	how did temperance movement lead to prohibition	44
144862	did prohibition increased crime	1052639	who started prohibition	45
144862	did prohibition increased crime	600483	what constitutional amendment is associated with the prohibition era? quizlet	46
144862	did prohibition increased crime	962094	when was the prohibition era in the us	47
144862	did prohibition increased crime	1063743	why did the us start prohibition	48
144862	did prohibition increased crime	7885	What was the name of the series about Atlantic city during prohibition	49
144862	did prohibition increased crime	215414	how did the prohibition affect washington	50
144862	did prohibition increased crime	1068211	why does the prohibition do	51
144862	did prohibition increased crime	549326	what about crime era?	52
144862	did prohibition increased crime	888155	what president enacted prohibition	53
144862	did prohibition increased crime	919371	what was the 3 mile limit during prohibition	54
144862	did prohibition increased crime	387594	how was prohibition passed	55
144862	did prohibition increased crime	1062285	why did congress enact prohibition	56
144862	did prohibition increased crime	12603	after prohibition what were the drinking laws in 1934	57
144862	did prohibition increased crime	1065038	why do minor crimes slow the court system down	58
144862	did prohibition increased crime	1005210	which amendment was prohibition	59
144862	did prohibition increased crime	1066529	why does alcohol play a role in crimes	60
144862	did prohibition increased crime	1063620	why did the saloons want prohibition to be banned	61
144862	did prohibition increased crime	553345	what amendment was the prohibition act	62
144862	did prohibition increased crime	1063449	why did the government ban alcohol in 1920	63
144862	did prohibition increased crime	916025	what unintended consequence did the embargo act of 1807 produce quizlet	64
144862	did prohibition increased crime	1075415	why was the amendment put into place in the prohibition	65
144862	did prohibition increased crime	1063606	why did the repeal of prohibition need to come about through a constitutional amendment	66
144862	did prohibition increased crime	1139671	which organization was originally created to enforce the prohibition laws banning alcohol	67
144862	did prohibition increased crime	1066527	why does alcohol lead to violent crime	68
144862	did prohibition increased crime	238498	how legalization of marijuana would reduce crime	69
144862	did prohibition increased crime	173281	does tough on crime policy work?	70
144862	did prohibition increased crime	959507	when was prohibition ratified	71
144862	did prohibition increased crime	940427	when did prohibition start in canada	72
144862	did prohibition increased crime	844596	what is the role of crime in the growth of corrections?	73
144862	did prohibition increased crime	3402	How and why was the Prohibition amendment approved? What were some of its results? quizlet	74
144862	did prohibition increased crime	917743	what was a major of prohibition jazz age	75
144862	did prohibition increased crime	199007	has new york state lowered the child age for a crime	76
144862	did prohibition increased crime	145309	did the democrats pass prohibition	77
144862	did prohibition increased crime	658320	what event considered most impactful in controlling drug trafficking	78
144862	did prohibition increased crime	937147	when did alcohol become illegal	79
144862	did prohibition increased crime	913092	what type of law punishes people for doing something that was once legal	80
144862	did prohibition increased crime	919107	what was prohibition in canada and why did it start	81
144862	did prohibition increased crime	532269	unintended consequences of legislation	82
144862	did prohibition increased crime	112759	crimes that are committed when intent is unclear	83
144862	did prohibition increased crime	430373	is under legal age in bar a misdemeanor	84
144862	did prohibition increased crime	921258	what was the main effect of the nuremberg laws?	85
144862	did prohibition increased crime	1009440	which factors caused the enforcement of the eighteenth amendment to break down?	86
144862	did prohibition increased crime	496689	should nonviolent offenses be decriminalized	87
144862	did prohibition increased crime	170743	does punishment deter violent crimes	88
144862	did prohibition increased crime	226727	how does legalizing marijuana impact illegal drug cartel	89
144862	did prohibition increased crime	399709	is a conviction only effective upon a judgment of conviction	90
144862	did prohibition increased crime	804596	what is the alcohol enforcement index	91
144862	did prohibition increased crime	1072404	why is the extent of white collar crime difficult to measure?	92
144862	did prohibition increased crime	922403	what was the result of the embargo act	93
144862	did prohibition increased crime	1023446	white bear lake crime rate	94
144862	did prohibition increased crime	734632	what is conviction	95
144862	did prohibition increased crime	112745	crime rate for 98382	96
